Data,Município ,Campanha,Módulo,Transecto,Parcela,Ponto,Tipo de Parcela,Coordenadas UTM (X),Coordenadas UTM (Y),Ordem,Família,Subfamília,Espécie,Tipo Amostragem,Núm. Ind. (Colônias/Encontros),Núm. ID (campo),Instituição para Tombamento,Tombo,OBS,,,,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P4,2050,Terrestre,8954964,348933,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Ba,MZUSP,,Solo,,,,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Ba,MZUSP,,Solo em galeria (+ou- 10cm de profundidade),,,,,,,,,,,,,,
25/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes peruanus,,1,2Ba,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Termitinae,Crepititermes verruculosus,,1,2Ca,MZUSP,,"Solo, +ou- 10 cm, aparentemente uma galeria",,,,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Termitinae,Crepititermes verruculosus,,1,4Ca,MZUSP,,Interior de ninho abandonado,,,,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Termitinae,Crepititermes verruculosus,,1,4Aa,MZUSP,,Solo,,,,,,,,,,,,,,
25/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,2Ad,MZUSP,,Solo,,,,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P4,2050,Terrestre,8954964,348933,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,3Aa,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,3Ab,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
25/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,1Ab,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P4,2050,Terrestre,8954964,348933,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,1Da,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,2Ab,MZUSP,,Interior de graveto morto,,,MZUSP 14768,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,3Cc,MZUSP,,Interior de tronco carcomido,,,,,,,,,,,,,,
25/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Termitinae,Neocapritermes longinotus,,1,2Af,MZUSP,,Solo,,,,,,,,,,,,,,
25/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Termitinae,Neocapritermes opacus,,1,2Ab,MZUSP,,Solo,,,MZUSP 14773,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Termitinae,Neocapritermes taracua,,1,2Bb,MZUSP,,Embaixo de tronco podre caído,,,MZUSP 14765,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Termitinae,Neocapritermes unicornis,,1,2Ba,MZUSP,,Embaixo de tronco podre caído,,,MZUSP 14754,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Termitinae,Spinitermes longiceps,,1,3Ad,MZUSP,,Interior de tronco podre em pé,,,,,,,,,,,,,,
24/11/11,"Três Praias, Jaci Paraná, Porto Velho, RO",6,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Termitinae,Termes sp. 1,,1,2Ab,MZUSP,,Ninho dentro de tronco em pé,,,MZUSP 14763,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P2,500,Terrestre,8954804,347396,,Kalotermitidae,,Neotermes sp. 1,,1,4Ba,MZUSP,,Interior e em baixo de casca de tronco grande,,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P4,2050,Terrestre,8954964,348933,,Rhinotermitidae,,Coptotermes testaceus,,1,2Ba,MZUSP,,Solo,,,MZUSP 14835,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P1,0,Terrestre,8954694,346904,,Rhinotermitidae,,Dolichorhinotermes latilabrum,,1,3Ca,MZUSP,,Solo,,,MZUSP 14834,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P4,2050,Terrestre,8954964,348933,,Rhinotermitidae,,Dolichorhinotermes latilabrum,,1,3Aa,MZUSP,,Interior de tronco (Dolichorhino),,,MZUSP 14837,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P2,500,Terrestre,8954804,347396,,Rhinotermitidae,,Heterotermes tenuis,,1,1Aa,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Caetetermes taquarussu,,1,2Ca,MZUSP,,(Paraconvexi?) Dentro de galerias de solo dentro de tronco caído,,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Coatitermes kartaboensis,,1,3Aa,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Cyranotermes karipuna,,1,2Ca,MZUSP,,Casinha de terra (2 cm de diâmetro),,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Da,MZUSP,,Exterior de raíz de cedro,,,,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Nasutitermes gaigei,,1,4Ba,MZUSP,,Interior de tronquinho podre e ninho de N. gaigei - FOTO,,,MZUSP 14830,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Nasutitermes guayanae,,1,4Aa,MZUSP,,Ninho?(galeria no monte de terra preta),,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes guayanae,,1,1Ca,MZUSP,,Solo e Nasutitermes na serapilheira,,,,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,2Aa,MZUSP,,Caminho externo em graveto,,,,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,2Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,3Ba,MZUSP,,Solo,,,MZUSP 14776,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,3Da,MZUSP,,Serapilheira,,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P4,2050,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,1Aa,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,1Aa,MZUSP,,Interior de tronco e Nasutitermes na serapilheira,,,MZUSP 14722,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,1Aa,MZUSP,,Interior de graveto oco e serapilheira,,,MZUSP 14697,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,3Aa,MZUSP,,Interior de tronco duro no chão,,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes sp. 01,,1,3Ba,MZUSP,,Galeria na base de arvorezinha,,,MZUSP 14708,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Paraconvexitermes acangapua,,1,2Cb,MZUSP,,(Paraconvexi?) Dentro de galerias de solo dentro de tronco caído,,,MZUSP 14716,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,1Ab,MZUSP,,Ninho no pé de árvore junto com raízes de palmeira morta,,,MZUSP 14702,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Armitermes minutus,,1,2Dc,MZUSP,,"Em galeria na árvore, na base de 2 ninhos abandonados (aparemtemente de Anoplo e Labio)",,,,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Armitermes teevani,,1,3Aa,MZUSP,,Embaixo de casca de tronco grande,,,,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Cornitermes ovatus,,1,4Bb,MZUSP,,Interior e em baixo de casca de tronco grande,,,MZUSP 14714,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P4,2050,Terrestre,8954964,348933,,Termitidae,Syntermitinae,Cornitermes pugnax,,1,1Ba,MZUSP,,Interior de galho (mais um operário achado no solo),,,MZUSP 14679,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Cyrilliotermes angulariceps,,1,2Aa,MZUSP,,Exterior de cedro rosa,,,,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Embiratermes ignotus,,1,1Ba,MZUSP,,Solo +/- 5 cm,,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Embiratermes ignotus,,1,1Ba,MZUSP,,Solo,,,MZUSP 14698,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P4,2050,Terrestre,8954964,348933,,Termitidae,Syntermitinae,Embiratermes ignotus,,1,3Ca,MZUSP,,Solo (Embiratermes ignotus),,,MZUSP 14691,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,1Aa,MZUSP,,Ninho no pé de árvore junto com raízes de palmeira morta,,,MZUSP 14721,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,4Aa,MZUSP,,Ninho de Embira encostado em tronco de palmeira caída,,,MZUSP 14682,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P4,2050,Terrestre,8954964,348933,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,2Ab,MZUSP,,Interior de Ninho com aparência de abandonado (Nasutitermes por toda a parcela),,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,2Ba,MZUSP,,"Solo, galeria na base de árvore",,,MZUSP 14688,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Labiotermes labralis,,1,3Aa,MZUSP,,Ninho no pé de árvore,,,MZUSP 14726,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Labiotermes labralis,,1,2Da,MZUSP,,"Em galeria na árvore, na base de 2 ninhos abandonados (aparemtemente de Anoplo e Labio)",,,MZUSP 14701,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Labiotermes pelliceus,,1,3Ba,MZUSP,,Ninho?(galeria no monte de terra preta),,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Labiotermes pelliceus,,1,2Db,MZUSP,,"Em galeria na árvore, na base de 2 ninhos abandonados (aparemtemente de Anoplo e Labio)",,,MZUSP 14724,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Aa,MZUSP,,Solo,,,MZUSP 14695,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Ca,MZUSP,,Solo,,,MZUSP 14690,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Aa,MZUSP,,"Solo, galeria na base de árvore",,,MZUSP 14704,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,1Ca,MZUSP,,Interior de galho seco (galeria interna),,,MZUSP 14718,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,3Ab,MZUSP,,Interior de tronco duro no chão,,,MZUSP 14717,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,2Ba,MZUSP,,Interior de graveto,,,MZUSP 14692,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,4Bb,MZUSP,,Interior de tronquinho podre e ninho de N. gaigei - FOTO,,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,1Aa,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P4,2050,Terrestre,8954964,348933,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,3Ba,MZUSP,,Interior de graveto (Cylindro),,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,3Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Termitinae,Dihoplotermes sp. 1,,1,2Ad,MZUSP,,Solo,,,MZUSP 14711,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Termitinae,Genuotermes spinifer,,1,3Aa,MZUSP,,"Ninho (provavelmente de Cornit, abandonado, com inquilinos)",,,MZUSP 14689,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Termitinae,Neocapritermes longinotus,,1,2Ab,MZUSP,,Solo,,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Termitinae,Neocapritermes opacus,,1,4Aa,MZUSP,,Solo,,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Termitinae,Orthognathotermes humilis,,1,2Dd,MZUSP,,"Em galeria na árvore, na base de 2 ninhos abandonados (aparemtemente de Anoplo e Labio)",,,,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Termitinae,Planicapritermes longilabrum,,1,4Ac,MZUSP,,Ninho?(galeria no monte de terra preta),,,MZUSP 14710,,,,,,,,,,,
06/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Termitinae,Planicapritermes planiceps,,1,4Ab,MZUSP,,Ninho?(galeria no monte de terra preta),,,MZUSP 14719,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Termitinae,Spinitermes longiceps,,1,3Ba,MZUSP,,Solo,,,,,,,,,,,,,,
07/03/12,"Três Praias, Jaci Paraná, Porto Velho, RO",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Termitinae,Termes sp. 1,,1,3Ab,MZUSP,,Embaixo de casca de tronco grande,,,,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P6,4100,Terrestre,8955206,350943,,Kalotermitidae,,Calcaritermes rioensis,,1,2Aa,MZUSP,,"Interior de madeira seca (tronco caido no chão) e ninho no interior do mesmo tronco (na base do tronco, perto da raíz)",,,,,,,,,,,,,,
07/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P1,0,Terrestre,8954694,346904,,Rhinotermitidae,,Dolichorhinotermes latilabrum,,1,3Bb,MZUSP,,Interior de tronco grande caído,,,,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P2,500,Terrestre,8954804,347396,,Rhinotermitidae,,Heterotermes tenuis,,1,1Aa,MZUSP,,Interior de graveto,,,MZUSP 14727,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes bivalens,,1,1Ab,MZUSP,,Interior de graveto,,,MZUSP 14694,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes ephratae,,1,2Aa,MZUSP,,Interior de galho seco,,,MZUSP 14706,,,,,,,,,,,
07/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Nasutitermes guayanae,,1,1Ba,MZUSP,,Interior de galho morto,,,,,,,,,,,,,,
07/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,4Ba,MZUSP,,Microraizes (entre serapilheira e solo),,,,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,3Aa,MZUSP,,Solo e serapilheira,,,MZUSP 14712,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,1Bb,MZUSP,,Serapilheira,,,,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Nasutitermitinae,Nasutitermes sp. 01,,1,1Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P4,2050,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Nasutitermes sp. 01,,1,2Aa,MZUSP,,Interior de galho ,,,MZUSP 14709,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes sp. 01,,1,3Ba,MZUSP,,Solo e serapilheira,,,MZUSP 14729,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Paraconvexitermes acangapua,,1,2Ad,MZUSP,,"Interior de madeira seca (tronco caido no chão) e ninho no interior do mesmo tronco (na base do tronco, perto da raíz)",,,,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Aa,MZUSP,,Ninho abandonado na base de palmeira,,,MZUSP 14732,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Armitermes minutus,,1,3Ca,MZUSP,,Solo,,,,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Armitermes minutus,,1,3Ba,MZUSP,,Madeira muito degradada no solo,,,,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Cornitermes ovatus,,1,1Ba,MZUSP,,Serapilheira,,,MZUSP 14700,,,,,,,,,,,
07/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Cornitermes pugnax,,1,3Aa,MZUSP,,Interior de tronco e ninho estranho (não típico de Cornitermes) - FOTO,,,,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P4,2050,Terrestre,8954964,348933,,Termitidae,Syntermitinae,Cyrilliotermes angulariceps,,1,1Ab,MZUSP,,Solo,,,MZUSP 14734,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Embiratermes ignotus,,1,4Ab,MZUSP,,Solo,,,MZUSP 14680,,,,,,,,,,,
07/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Embiratermes latidens,,1,2Aa,MZUSP,,Interior de ninho no pé de árvore (várias colônias),,,,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P6,4100,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Embiratermes latidens,,1,1Aa,MZUSP,,Interior de graveto,,,MZUSP 14753,,,,,,,,,,,
07/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,1Aa,MZUSP,,Interior de galho morto,,,,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,2Aa,MZUSP,,Serapilheira e interior de graveto,,,MZUSP 14684,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,1Aa,MZUSP,,Interior de graveto,,,MZUSP 14749,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P3,1050,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Aa,MZUSP,,Solo,,,,,,,,,,,,,,
06/06/12,"Três Praias, Jaci Paraná, Porto Velho, RO",8,JP,T2,P4,2050,Terrestre,8954964,348933,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Ba,MZUSP,,Solo,,,,,,,,,,,,,,
