,Data,Municipio ,Campanha,Modulo,Transecto,Parcela,Ponto,Tipo_de_Parcela,Coordenadas_UTM_(X),Coordenadas_UTM_(Y),Ordem,Familia,Subfamilia,Especie,Tipo_Amostragem,Num._Ind._(Colonias/Encontros),Num._ID_(campo),Instituicao_para_Tombamento,Tombo,OBS,,,,,
1002,1/6/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",8,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Da,MZUSP,,#Graveto,,,,,
1003,16/01/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",2,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Ba,MZUSP,MZUSP 14724,#No solo,,,,,
1004,30/03/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",3,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Ba,MZUSP,MZUSP 14695,#No solo (ninho),,,,,
1005,12/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P1,0,Terrestre,8970098,3111182,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Aa,MZUSP,MZUSP 14690,#Em ninho sob uma rocha,,,,,
1006,4/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P2,500,Terrestre,8970473,310831,,Termitidae,Syntermitinae,Syntermes molestus,,1,3Ba,MZUSP,MZUSP 14704,#Mesmo ninho descrito acima, mas esp�cimes coletados mais acima (15 cm de alt.) ,,,,
1007,13/01/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Ba,MZUSP,MZUSP 14718,#No solo,,,,,
1008,13/01/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes molestus,,1,3Ba,MZUSP,MZUSP 14717,#No solo,,,,,
1009,9/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Ba,MZUSP,MZUSP 14692,#No solo,,,,,
1010,10/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Aa,MZUSP,,#No solo,,,,,
1011,10/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Aa,MZUSP,,#No solo,,,,,
1012,25/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Aa,MZUSP,,#Solo,,,,,
1013,25/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Syntermitinae,Syntermes molestus,,1,3Ba,MZUSP,,#Solo +ou- 10 cm de profundidade,,,,,
1014,13/01/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes molestus,,1,3Ba,MZUSP,MZUSP 14711,#Forrageando no solo,,,,,
1015,9/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Aa,MZUSP,MZUSP 14689,#No solo,,,,,
1016,10/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Ab,MZUSP,,#No solo,,,,,
1017,25/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes molestus,,1,3Ba,MZUSP,,#Interior de tronco,,,,,
1018,7/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Aa,MZUSP,,#Solo,,,,,
1019,12/1/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Aa,MZUSP,MZUSP 14710,#Forrageando no solo,,,,,
1020,12/1/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Syntermes molestus,,1,3Ba,MZUSP,MZUSP 14719,#Forrageando no solo,,,,,
1021,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Ca,MZUSP,,#Solo,,,,,
1022,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Aa,MZUSP,,#Solo,,,,,
1023,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Ba,MZUSP,,#Solo,,,,,
1024,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Ba,MZUSP,,#Solo,,,,,
1025,12/1/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Aa,MZUSP,MZUSP 14727,#Forrageando no solo,,,,,
1026,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Aa,MZUSP,MZUSP 14694,#No solo.,,,,,
1027,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Ba,MZUSP,MZUSP 14706,#Monte de terra, aprox. 20 cmde altura, e parte em galeria interna difusa no monte.,,,
1028,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Ba,MZUSP,,#Solo em galeria (+ou- 10cm de profundidade),,,,,
1029,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Aa,MZUSP,,#Solo, galeria na base de �rvore,,,,
1030,12/1/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Syntermes molestus,,1,3Ba,MZUSP,MZUSP 14712,#No solo,,,,,
1031,9/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Syntermes molestus,,1,3Ab,MZUSP,,#Neocapritermes no solo e Syntermes na serapilheira,,,,,
1032,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Aa,MZUSP,,#Solo,,,,,
1033,16/09/2010,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",1,MO,T1,P2,500,Terrestre,9002200,362267,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Aa,MZUSP,MZUSP 14709,#Ninho de Syntermes,,,,,
1034,7/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P3,1000,Terrestre,9001745,362372,,Termitidae,Syntermitinae,Syntermes molestus,,1,3Aa,MZUSP,MZUSP 14729,#Forrageando no solo,,,,,
1035,2/9/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",5,MO,T1,P3,1000,Terrestre,9001745,362372,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Aa,MZUSP,,#No solo,,,,,
1036,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Aa,MZUSP,MZUSP 14732,#No solo,,,,,
1037,27/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Aa,MZUSP,,#Solo +ou- 10 cm de profundidade,,,,,
1038,10/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Aa,MZUSP,,#Solo,,,,,
1039,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Ba,MZUSP,MZUSP 14700,#No solo,,,,,
1040,10/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Aa,MZUSP,,#Solo,,,,,
1041,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Syntermes molestus,,1,4Ba,MZUSP,MZUSP 14734,#No solo,,,,,
1042,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Syntermes molestus,,1,2Aa,MZUSP,MZUSP 14680,#No solo,,,,,
1043,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Ba,MZUSP,,#Solo,,,,,
1044,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Syntermitinae,Syntermes parallelus,,1,1Aa,MZUSP,MZUSP 14753,#Forrageando no solo,,,,,
1045,25/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Syntermitinae,Syntermes peruanus,,1,2Ba,MZUSP,,#Interior de tronco,,,,,
1046,6/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes peruanus,,1,1Ca,MZUSP,MZUSP 14684,#No solo e Planicapritermes no tronco,,,,,
1047,6/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes peruanus,,1,4Da,MZUSP,MZUSP 14749,#No solo,,,,,
1048,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes peruanus,,1,3Aa,MZUSP,,#Solo,,,,,
1049,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes peruanus,,1,3Aa,MZUSP,,#Solo, +/- 10 cm de profundidade (Syntermes e Apico juntos),,,,
1050,27/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Syntermitinae,Syntermes peruanus,,1,2Da,MZUSP,,#Solo,,,,,
1051,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes peruanus,,1,2Aa,MZUSP,MZUSP 14750,#No solo, escavando.,,,,
1052,27/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes peruanus,,1,2Ba,MZUSP,,#Solo,,,,,
1053,27/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes peruanus,,1,4Aa,MZUSP,,#Solo,,,,,
1054,8/6/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",4,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Syntermitinae,Syntermes spinosus,,1,4Aa,MZUSP,MZUSP 14746,#Solo, pelo menos 3 esp�cies de cupins e uma esp�cie de formiga, aprox 15 cm de profundidade.,,,
1055,8/6/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",4,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Syntermitinae,Syntermes spinosus,,1,4Ba,MZUSP,MZUSP 14747,#No solo.,,,,,
1056,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Syntermitinae,Syntermes spinosus,,1,3Ba,MZUSP,MZUSP 14738,#Terra em baixo de �rvore ca�da,,,,,
1057,16/01/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",2,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Syntermitinae,Syntermes spinosus,,1,4Aa,MZUSP,MZUSP 14741,#Em gravetos,,,,,
1058,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Syntermitinae,Syntermes spinosus,,1,1Aa,MZUSP,MZUSP 14745,#Embaixo do tronco grande na parcela, as formigas de ferroada dolorida se espalharam para todos os lados.,,,,
1059,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Syntermitinae,Syntermes spinosus,,1,4Ca,MZUSP,,#Solo,,,,,
1060,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Syntermitinae,Syntermes spinosus,,1,4Aa,MZUSP,,#Solo (um dos oper�rios � provavelmente de Dentispicotermes - comparar com a amostra 3B),,,,,
1061,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes spinosus,,1,3Aa,MZUSP,MZUSP 14739,#Em terra na base de tronco podre (Ninho?),,,,,
1062,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes spinosus,,1,4Aa,MZUSP,,#Galerias no solo e dentro de ninho de Cyranotermes,,,,,
1063,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Syntermitinae,Syntermes spinosus,,1,3Ca,MZUSP,,#Solo embaixo de tronco,,,,,
1064,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Syntermitinae,Syntermes spinosus,,1,1Da,MZUSP,MZUSP 14743,#No solo,,,,,
1065,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes spinosus,,1,1Aa,MZUSP,MZUSP 14736,#Nasutitermesno solo e em tronco e Syntermes no solo,,,,,
1066,10/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Syntermitinae,Syntermes spinosus,,1,4Ca,MZUSP,,#Solo,,,,,
1067,19/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Syntermitinae,Syntermes tanygnathus,,1,2Aa,MZUSP,,#Solo +ou- 3cm de profundidade,,,,,
1068,2/9/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",5,MO,T1,P4,2000,Terrestre,9001664,362610,,Termitidae,Termitinae,Cavitermes rozeni,,1,4Ab,MZUSP,,#Em ninho e Nasutitermes em galeria na �rvore,,,,,
1069,5/6/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",4,MO,T1,P5,3000,Terrestre,8999736,362810,,Termitidae,Termitinae,Cavitermes rozeni,,1,3Aa,MZUSP,,#Ninho arbor�cola em tronco de �rvore, com galerias pela casca, aprox. 2m de altura de altura do solo, semelhante a um ninho de L. labralis.,,
1070,3/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Termitinae,Cornicapritermes mucronatus,,1,1Ca,MZUSP,,#Solo, em galeria difusa,,,,
1071,6/9/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",5,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Termitinae,Cornicapritermes mucronatus,,1,2Ba,MZUSP,,#No solo,,,,,
1072,12/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P2,500,Terrestre,8970473,310831,,Termitidae,Termitinae,Cornicapritermes mucronatus,,1,1Ca,MZUSP,MZUSP 15168,#No solo,,,,,
1073,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Termitinae,Cornicapritermes mucronatus,,1,3Ba,MZUSP,,#Forrageando no solo,,,,,
1074,7/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P4,2000,Terrestre,9001664,362610,,Termitidae,Termitinae,Cornicapritermes mucronatus,,1,4Aa,MZUSP,,#Forrageando no solo,,,,,
1075,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Cornicapritermes mucronatus,,1,2Db,MZUSP,,#Solo,,,,,
1076,13/09/2010,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",1,IB,T1,P1*,0,Terrestre,8988588,334131,,Termitidae,Termitinae,Crepititermes verruculosus,,1,1Ae,MZUSP,,#Monte de terra na base de baba�u, aparentemente ninho de Cornitermes ou Syntermes,,,,
1077,3/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Termitinae,Crepititermes verruculosus,,1,2Aa,MZUSP,,#Interior de tronco ca�do,,,,,
1078,2/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Termitinae,Crepititermes verruculosus,,1,1Bb,MZUSP,,#Embaixo de tronco grande caido, dentro de estrutura grande de nhio, mas quase n�o havia indiv�duos,,,
1079,1/6/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",8,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Aa,MZUSP,,#Interior de tronco no ch�o com terra,,,,,
1080,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P3,1000,Terrestre,8985957,322373,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Ad,MZUSP,,#Ninho de barro bem duro, de mais ou menos 25cm de altura na base e �rvore. Pegando mais da metade da circufer�ncia.,,,,
1081,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Aa,MZUSP,,#Na terra dentro de �rvore ca�da,,,,,
1082,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Cc,MZUSP,,#Dentro de galho ca�do (Planicapritermes) e apicos forrageando no solo logo abaixo,,,,,
1083,2/3/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",7,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Ac,MZUSP,,#Interior de tronco ca�do e no solo logo abaixo,,,,,
1084,18/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P1*,0,Terrestre,8969200,310676,,Termitidae,Termitinae,Crepititermes verruculosus,,1,1Da,MZUSP,,#Forrageando no solo,,,,,
1085,11/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P3,1000,Terrestre,8970820,310485,,Termitidae,Termitinae,Crepititermes verruculosus,,1,4Aa,MZUSP,,#Em ninho abandonado,,,,,
1086,3/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P4,2000,Terrestre,8971554,309787,,Termitidae,Termitinae,Crepititermes verruculosus,,1,2Aa,MZUSP,,#Em meio a serrapilheira, junto a ra�z de �rvore.,,,,
1087,9/1/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",2,JI,T2,P5,3000,Terrestre,8972272,309067,,Termitidae,Termitinae,Crepititermes verruculosus,,1,2Ba,MZUSP,,#Em trondo em decomposi��o em p�,,,,,
1088,9/1/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",2,JI,T2,P6,4000,Terrestre,8972955,308380,,Termitidae,Termitinae,Crepititermes verruculosus,,1,1Bb,MZUSP,,#Dentro de tronco ca�do bem podre e no solo logo abaixo dele,,,,,
1089,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Termitinae,Crepititermes verruculosus,,1,2Ca,MZUSP,,#Solo, +ou- 10 cm, aparentemente uma galeria,,,
1090,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Termitinae,Crepititermes verruculosus,,1,4Ca,MZUSP,,#Em amontoado de terra com galerias, aparentemente ninho,,,,
1091,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Termitinae,Crepititermes verruculosus,,1,4Ca,MZUSP,,#Interior de ninho abandonado,,,,,
1092,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Termitinae,Crepititermes verruculosus,,1,4Aa,MZUSP,,#Ninho de terra escondido entre ra�zes, no p� de �rvore.,,,,
1093,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Termitinae,Crepititermes verruculosus,,1,4Aa,MZUSP,,#Solo,,,,,
1094,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Termitinae,Crepititermes verruculosus,,1,2Ab,MZUSP,,#Interior de madeira seca (tronco caido no ch�o) e ninho no interior do mesmo tronco (na base do tronco, perto da ra�z),,,,
1095,19/09/2010,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",1,MO,T1,P5,3000,Terrestre,8999736,362810,,Termitidae,Termitinae,Crepititermes verruculosus,,1,1Ba,MZUSP,,#Dentro de ninho bastante erudido de mais ou menos 25cm de altura, preto. Apico pequeno em cima e grande na base.,,,,
1096,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Ab,MZUSP,,#No solo,,,,,
1097,6/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Crepititermes verruculosus,,1,2Bd,MZUSP,,#Em ninho abandonado,,,,,
1098,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Ca,MZUSP,,#Interior de graveto,,,,,
1099,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Ab,MZUSP,,#Solo, +/- 10 cm de profundidade (Syntermes e Apico juntos),,,,
1100,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Ba,MZUSP,,#Na base de �rvore, com muitas galerias, aparentemente ninho de Crepititermes,,,
1101,10/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Termitinae,Crepititermes verruculosus,,1,1Aa,MZUSP,,#Interior de tronco carcomido e solo logo abaixo, entre microraizes,,,,
1102,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Termitinae,Crepititermes verruculosus,,1,2Ba,MZUSP,,#Galhinho morto.,,,,,
1103,10/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Termitinae,Crepititermes verruculosus,,1,1Ab,MZUSP,,#Interior de tronco podre ca�do no ch�o,,,,,
1104,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Termitinae,Crepititermes verruculosus,,1,3Bc,MZUSP,,#Em tronco ca�do bem podre,,,,,
1105,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,1Aa,MZUSP,,#Interior de tronco muito podre com emaranhado de ra�zes,,,,,
1106,1/4/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",3,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,4Aa,MZUSP,,#Em gravetos,,,,,
1107,19/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,1Aa,MZUSP,,#Interior de galho carcomido,,,,,
1108,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,1Ab,MZUSP,,#Caminho externo de graveto,,,,,
1109,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,3Ba,MZUSP,,#Interior de tronco,,,,,
